index,restaurant,category,name,price
8201,Diamond Hotel and Restaurant,Starters,Chicken Tikka Kebab (8 Pcs),195
8202,Diamond Hotel and Restaurant,Starters,Chicken Reshmi Kebab (8 Pcs),195
8203,Diamond Hotel and Restaurant,Starters,Chicken Cheese Kebab (6 Pcs),230
8204,Diamond Hotel and Restaurant,Starters,Chicken Haryali Kebab (8 Pcs),190
8205,Diamond Hotel and Restaurant,Starters,Chicken Malai Tikka (6 Pcs),275
8206,Diamond Hotel and Restaurant,Starters,Chicken Lahsuni Kebab (6 Pcs),190
8207,Diamond Hotel and Restaurant,Starters,Fish Tikka Kebab (6 Pcs),310
8208,Diamond Hotel and Restaurant,Starters,Chicken Pahari Kebab (6 Pcs),190
8209,Diamond Hotel and Restaurant,Starters,Pomfret Tandoori,220
8210,Diamond Hotel and Restaurant,Starters,Chilli Fish Bhetki (4 Pcs) Dry,190
8211,Diamond Hotel and Restaurant,Starters,Garlic Fish Bhetki (4 Pcs) Dry,190
8212,Diamond Hotel and Restaurant,Starters,Fish Manchurian (4 Pcs) Dry,190
8213,Diamond Hotel and Restaurant,Starters,Chilli Prawn (4 Pcs) Dry,170
8214,Diamond Hotel and Restaurant,Main Course,Aloo Posto,130
8215,Diamond Hotel and Restaurant,Main Course,Veg Jalfrezi,130
8216,Diamond Hotel and Restaurant,Main Course,Chana Masala,100
8217,Diamond Hotel and Restaurant,Main Course,Aloo Mattar,90
8218,Diamond Hotel and Restaurant,Main Course,Mixed Vegetable,140
8219,Diamond Hotel and Restaurant,Main Course,Gobi Masala,110
8220,Diamond Hotel and Restaurant,Main Course,Green Peas Masala,110
8221,Diamond Hotel and Restaurant,Main Course,Mushroom Kadai,160
8222,Diamond Hotel and Restaurant,Main Course,Veg Kolhapuri,140
8223,Diamond Hotel and Restaurant,Main Course,Methi Mattar Malai,160
8224,Diamond Hotel and Restaurant,Main Course,Aloo Gobi Masala,110
8225,Diamond Hotel and Restaurant,Main Course,Aloo Dum,95
8226,Diamond Hotel and Restaurant,Main Course,Kashmiri Aloo Dum,120
8227,Diamond Hotel and Restaurant,Main Course,Mushroom Masala,160
8228,Diamond Hotel and Restaurant,Main Course,Vegetable Kofta,140
8229,Diamond Hotel and Restaurant,Main Course,Paneer Tikka Butter Masala,180
8230,Diamond Hotel and Restaurant,Main Course,Kadai Paneer,140
8231,Diamond Hotel and Restaurant,Main Course,Palak Paneer,130
8232,Diamond Hotel and Restaurant,Main Course,Mattar Paneer,130
8233,Diamond Hotel and Restaurant,Main Course,Shahi Paneer,140
8234,Diamond Hotel and Restaurant,Main Course,Paneer Butter Masala,140
8235,Diamond Hotel and Restaurant,Main Course,Paneer Pasanda,210
8236,Diamond Hotel and Restaurant,Main Course,Paneer Chatpata,140
8237,Diamond Hotel and Restaurant,Main Course,Paneer Do pyaz,140
8238,Diamond Hotel and Restaurant,Main Course,Paneer Kofta,140
8239,Diamond Hotel and Restaurant,Main Course,Mali Kofta,160
8240,Diamond Hotel and Restaurant,Main Course,Paneer Jhalfrezi,140
8241,Diamond Hotel and Restaurant,Main Course,Malai Kofta,170
8242,Diamond Hotel and Restaurant,Main Course,Egg Tadka,80
8243,Diamond Hotel and Restaurant,Main Course,Egg Curry,80
8244,Diamond Hotel and Restaurant,Main Course,Egg Do pyaz,100
8245,Diamond Hotel and Restaurant,Main Course,Diamond Special Tawa Chicken (4 Pcs),360
8246,Diamond Hotel and Restaurant,Main Course,Chicken Kali Mirch (4 Pcs),360
8247,Diamond Hotel and Restaurant,Main Course,Chicken Handi (Creamy Test) (6 Pcs),290
8248,Diamond Hotel and Restaurant,Main Course,Chicken Kadai (6 Pcs),290
8249,Diamond Hotel and Restaurant,Main Course,Chicken Chaap (1 Pc),165
8250,Diamond Hotel and Restaurant,Main Course,Chicken Masala (3 Pcs),170
8251,Diamond Hotel and Restaurant,Main Course,Chicken Butter Masala (2 Pcs),195
8252,Diamond Hotel and Restaurant,Main Course,Chicken Tikka Butter Masala (8 Pcs) (Boneless),280
8253,Diamond Hotel and Restaurant,Main Course,Chicken Reshmi Butter Masala (8 Pcs) (Boneless),280
8254,Diamond Hotel and Restaurant,Main Course,Chicken Do pyaz (1pc),170
8255,Diamond Hotel and Restaurant,Main Course,Chicken Haryali Butter Masala (8 Pcs) (Boneless),280
8256,Diamond Hotel and Restaurant,Main Course,Diamond Special Tawa Chicken (8 Pcs),330
8257,Diamond Hotel and Restaurant,Main Course,Chicken Chilli Gravy (8 Pcs),160
8258,Diamond Hotel and Restaurant,Main Course,Mutton Kassa (2 Pcs),170
8259,Diamond Hotel and Restaurant,Main Course,Dhabab Mutton (4 Pcs),380
8260,Diamond Hotel and Restaurant,Main Course,Diamond Special Tawa Mutton,390
8261,Diamond Hotel and Restaurant,Main Course,Mutton Kali Mirch (4 Pcs),380
8262,Diamond Hotel and Restaurant,Main Course,Mutton Chaap,170
8263,Diamond Hotel and Restaurant,Main Course,Mutton Do pyaz (2 Pcs),180
8264,Diamond Hotel and Restaurant,Main Course,Mutton Masala (2 Pcs),180
8265,Diamond Hotel and Restaurant,Main Course,Mutton Handi (Creamy Test),320
8266,Diamond Hotel and Restaurant,Main Course,Mutton Bhuna (2 Pcs),180
8267,Diamond Hotel and Restaurant,Main Course,Mutton Keema,150
8268,Diamond Hotel and Restaurant,Main Course,Fish Masala Rohu (2 Pcs),120
8269,Diamond Hotel and Restaurant,Main Course,Fish Curry Rohu (1 Pc),50
8270,Diamond Hotel and Restaurant,Main Course,Fish Do pyaz (2 Pcs),140
8271,Diamond Hotel and Restaurant,Main Course,Boneless Bhetki Masala (4 Pcs),210
8272,Diamond Hotel and Restaurant,Main Course,Bhetki Butter Masala (4 Pcs),240
8273,Diamond Hotel and Restaurant,Main Course,Boneless Bhetki Curry (4 Pcs),190
8274,Diamond Hotel and Restaurant,Main Course,Karla Curry Masala (1 Pc),80
8275,Diamond Hotel and Restaurant,Main Course,Illis Sarso Curry (1 Pc),180
8276,Diamond Hotel and Restaurant,Main Course,Pomfret Masala (1 Pc),205
8277,Diamond Hotel and Restaurant,Main Course,Chilli Fish (4 Pcs) Bhetki,210
8278,Diamond Hotel and Restaurant,Main Course,Chilli Fish Bhetki (4 Pcs) Gravy,190
8279,Diamond Hotel and Restaurant,Main Course,Garlic Fish Bhetki (4 Pcs) Gravy,190
8280,Diamond Hotel and Restaurant,Main Course,Fish Manchurian (4 Pcs) Gravy,190
8281,Diamond Hotel and Restaurant,Main Course,Chilli Prawn (4 Pcs) Gravy,170
8282,Diamond Hotel and Restaurant,Main Course,Prawns Malai Curry (4 Pcs),200
8283,Diamond Hotel and Restaurant,Main Course,Prawns Masala,180
8284,Diamond Hotel and Restaurant,Main Course,Dal Makhani,160
8285,Diamond Hotel and Restaurant,Main Course,Butter Dal,85
8286,Diamond Hotel and Restaurant,Main Course,Butter Tadka Dal,85
8287,Diamond Hotel and Restaurant,Main Course,Palak Dal,120
8288,Diamond Hotel and Restaurant,Main Course,Dal Kolhapuri Spicy,110
8289,Diamond Hotel and Restaurant,Main Course,Dal Masala,120
8290,Diamond Hotel and Restaurant,Main Course,Veg Biryani,140
8291,Diamond Hotel and Restaurant,Main Course,Egg Biryani,120
8292,Diamond Hotel and Restaurant,Main Course,Chicken Biryani,145
8293,Diamond Hotel and Restaurant,Main Course,Diamond Special Chicken Biryani,210
8294,Diamond Hotel and Restaurant,Main Course,Hyderabadi Chicken Biryani,270
8295,Diamond Hotel and Restaurant,Main Course,Mutton Biryani,170
8296,Diamond Hotel and Restaurant,Main Course,Hyderabadi Mutton Biryani,270
8297,Diamond Hotel and Restaurant,Main Course,Diamond Special Mutton Biryani,235
8298,Diamond Hotel and Restaurant,Main Course,Biryani Rice,70
8299,Diamond Hotel and Restaurant,Main Course,Steamed Rice,65
8300,Diamond Hotel and Restaurant,Main Course,Basmati Jeera Rice,120
8301,Diamond Hotel and Restaurant,Main Course,Veg Pulao,140
8302,Diamond Hotel and Restaurant,Main Course,Plain Rice,30
8303,Diamond Hotel and Restaurant,Main Course,Peas Pulao,140
8304,Diamond Hotel and Restaurant,Main Course,Tandoori Roti,10
8305,Diamond Hotel and Restaurant,Main Course,Butter Tandoori Roti,15
8306,Diamond Hotel and Restaurant,Main Course,Phulka,10
8307,Diamond Hotel and Restaurant,Main Course,Tava Roti,10
8308,Diamond Hotel and Restaurant,Main Course,Butter Tava Roti,14
8309,Diamond Hotel and Restaurant,Main Course,Butter Naan,40
8310,Diamond Hotel and Restaurant,Main Course,Masala Naan,50
8311,Diamond Hotel and Restaurant,Main Course,Masala Kulcha,50
8312,Diamond Hotel and Restaurant,Main Course,Aloo Paratha,30
8313,Diamond Hotel and Restaurant,Main Course,Paneer Paratha,60
8314,Diamond Hotel and Restaurant,Main Course,Garlic Cheese Naan,70
8315,Diamond Hotel and Restaurant,Main Course,Mixed Raita,70
8316,Diamond Hotel and Restaurant,Main Course,Onion Salad,10
8317,Diamond Hotel and Restaurant,Main Course,Green Salad,20
8318,Diamond Hotel and Restaurant,Main Course,Big Green Salad,40
8319,Diamond Hotel and Restaurant,Main Course,Veg Fried Rice,135
8320,Diamond Hotel and Restaurant,Main Course,Egg Fried Rice,120
8321,Diamond Hotel and Restaurant,Main Course,Chicken Fried rice,140
8322,Diamond Hotel and Restaurant,Main Course,Mixed Fried Rice,170
8323,Diamond Hotel and Restaurant,Thali,Mini Veg Thali,70
8324,Diamond Hotel and Restaurant,Thali,Chicken Thali (2 Pcs chicken),170
8325,Diamond Hotel and Restaurant,Thali,Fish Thali (Rohu) (1 Pc),140
8326,Diamond Hotel and Restaurant,Thali,Fish Thali (Karla) (1 Pc),160
8327,Diamond Hotel and Restaurant,Thali,Bhetki Thali (2 Pc),220
8328,Diamond Hotel and Restaurant,Thali,Chingri Thali (2 Pc),160
8329,Chaat Chator,Recommended,Dahi Papdi Chaat,95
8330,Chaat Chator,Recommended,Raj Kachori,125
8331,Chaat Chator,Recommended,Ragda Chaat,75
8332,Chaat Chator,Recommended,Mouth Watering Puchka,55
8333,Chaat Chator,Recommended,Dahi Puchka,85
8334,Chaat Chator,Recommended,Chole Bhatoora,175
8335,Chaat Chator,Recommended,Aloo Paratha Platter,195
8336,Chaat Chator,Recommended,Club Kachori Sabji,105
8337,Chaat Chator,Recommended,Hing Kachori Sabji,115
8338,Chaat Chator,Recommended,Chinese Bhel,125
8339,Chaat Chator,Recommended,Dal Chilla,85
8340,Chaat Chator,Recommended,Cheese Veg Grilled Sandwich,125
8341,Chaat Chator,Recommended,Special Pav Bhaji (3Pcs),145
8342,Chaat Chator,Recommended,Special Lassi,85
8343,Chaat Chator,Chaats,Dahi Papdi Chaat,95
8344,Chaat Chator,Chaats,Dahi Kachori Chaat,95
8345,Chaat Chator,Chaats,Raj Kachori,125
8346,Chaat Chator,Chaats,Ragda Chaat,75
8347,Chaat Chator,Chaats,Sev Puri,85
8348,Chaat Chator,Chaats,Bhel Puri,75
8349,Chaat Chator,Chaats,Ragda Patties,85
8350,Chaat Chator,Chaats,Dahi Aloo Tikki (2Pcs Tikki),95
8351,Chaat Chator,Chaats,Tikkiya Chole (1Pc Tikki),85
8352,Chaat Chator,Puchkas,Mouth Watering Puchka,55
8353,Chaat Chator,Puchkas,Dahi Puchka,85
8354,Chaat Chator,Puchkas,Chatpata Churmur Puchka,55
8355,Chaat Chator,Fillers,Chole Bhatoora,175
8356,Chaat Chator,Fillers,Jain Chole Bhatoora,175
8357,Chaat Chator,Fillers,Aloo Paratha Platter,195
8358,Chaat Chator,Fillers,Club Kachori Sabji,105
8359,Chaat Chator,Fillers,Hing Kachori Sabji,115
8360,Chaat Chator,Fillers,Chinese Bhel,125
8361,Chaat Chator,Fillers,Jain Chinese Bhel,125
8362,Chaat Chator,Victoria Counters,Dal Chilla,85
8363,Chaat Chator,Victoria Counters,Green Chilla,85
8364,Chaat Chator,Victoria Counters,Cheese Chilla,95
8365,Chaat Chator,Victoria Counters,Dahi Vada,95
8366,Chaat Chator,Bombay On Platters,Veg Grilled Sandwich,115
8367,Chaat Chator,Bombay On Platters,Cheese Veg Grilled Sandwich,125
8368,Chaat Chator,Bombay On Platters,Pav Bhaji,135
8369,Chaat Chator,Bombay On Platters,Cheese Pav Bhaji (3Pcs),145
8370,Chaat Chator,Bombay On Platters,Jain Pav Bhaji (3Pcs),145
8371,Chaat Chator,Bombay On Platters,Special Pav Bhaji (3Pcs),145
8372,Chaat Chator,Bombay On Platters,Masala Pav (1 Pc),65
8373,Chaat Chator,Bombay On Platters,Cheese Masala Pav (1 Pc),75
8374,Chaat Chator,Bombay On Platters,French Fries,115
8375,Chaat Chator,Combos,Pav Bhaji + Jaljeera,175
8376,Chaat Chator,Combos,Chole Bhatoora + Lassi,225
8377,Chaat Chator,Combos,Family Combo,395
8378,Chaat Chator,Extras,Extra Chole,95
8379,Chaat Chator,Extras,Extra Bhatoora,45
8380,Chaat Chator,Beverages,Lassi,75
8381,Chaat Chator,Beverages,Special Lassi,85
8382,Chaat Chator,Beverages,Kairi Pani,55
8383,Chaat Chator,Beverages,Jaljeera,55
8384,Subway,Recommended,"Aloo Patty Sub 6"" (15 cm)",153
8385,Subway,Recommended,"Corn & Peas Sub 6"" (15 cm)",153
8386,Subway,Recommended,"Veg Seekh Sub 6"" (15 cm)",153
8387,Subway,Recommended,"Hara Bhara Kebab Sub 6"" (15 cm)",153
8388,Subway,Recommended,"Mexican Patty Sub 6"" (15 cm)",153
8389,Subway,Recommended,"Paneer Tikka Sub 6"" (15 cm)",153
8390,Subway,Recommended,"Veggie Delite Sub 6"" (15 cm)",134
8391,Subway,Recommended,"Veggie Patty Sub 6"" (15 cm)",153
8392,Subway,Recommended,"Tandoori Tofu Sub 6"" (15 cm)",150
8393,Subway,Recommended,"Turkey Sub 6"" (15 cm)",186
8394,Subway,Recommended,"Tuna Sub 6"" (15 cm)",186
8395,Subway,Recommended,"Chicken Tikka Sub 6"" (15 cm)",167
8396,Subway,Recommended,"Chicken Teriyaki Sub 6"" (15 cm)",186
8397,Subway,Recommended,"Chicken Tandoori Sub 6"" (15 cm)",167
8398,Subway,Recommended,"Chicken Kofta Sub 6"" (15 cm)",167
8399,Subway,Recommended,"Chicken Peri Peri Sub 6"" (15 cm)",159
8400,Subway,Recommended,"Western Egg & Cheese Sub 6"" (15 cm)",134
8401,Subway,Recommended,Veggie Delite Salad,210
8402,Subway,Recommended,Chatpata Chana Subwrap,67
8403,Subway,Recommended,Chicken Strips Subwrap,77
8404,Subway,Footlongs (12 Inch),"Aloo Patty Sub 12"" (30 cm)",291
8405,Subway,Footlongs (12 Inch),"Chatpata Chana Patty Sub 12"" (30 cm)",291
8406,Subway,Footlongs (12 Inch),"Corn & Peas Sub 12"" (30 cm)",291
8407,Subway,Footlongs (12 Inch),"Veg Seekh Sub 12"" (30 cm)",291
8408,Subway,Footlongs (12 Inch),"Hara Bhara Kebab Sub 12"" (30 cm)",291
8409,Subway,Footlongs (12 Inch),"Mexican Patty Sub 12"" (30 cm)",291
8410,Subway,Footlongs (12 Inch),"Paneer Tikka Sub 12"" (30 cm)",291
8411,Subway,Footlongs (12 Inch),"Veg Shammi Kebab Sub 12"" (30 cm)",291
8412,Subway,Footlongs (12 Inch),"Veggie Delite Sub 12"" (30 cm)",267
8413,Subway,Footlongs (12 Inch),"Veggie Patty Sub 12"" (30 cm)",291
8414,Subway,Footlongs (12 Inch),"Spicy Mixed Beans Sub 12"" (30 cm)",277
8415,Subway,Footlongs (12 Inch),"Tandoori Tofu Sub 12"" (30 cm)",277
8416,Subway,Footlongs (12 Inch),"Turkey Breast & Chicken Slice Sub 12"" (30 cm)",353
8417,Subway,Footlongs (12 Inch),"Turkey Sub 12"" (30 cm)",353
8418,Subway,Footlongs (12 Inch),"Subway Club Sub 12"" (30 cm)",353
8419,Subway,Footlongs (12 Inch),"Oven Roasted Chicken Sub 12"" (30 cm)",329
8420,Subway,Footlongs (12 Inch),"Italian B.M.T. Sub 12"" (30 cm)",353
8421,Subway,Footlongs (12 Inch),"Chicken Tikka Sub 12"" (30 cm)",329
8422,Subway,Footlongs (12 Inch),"Chicken Teriyaki Sub 12"" (30 cm)",353
8423,Subway,Footlongs (12 Inch),"Chicken Tandoori Sub 12"" (30 cm)",329
8424,Subway,Footlongs (12 Inch),"Chicken Kofta Sub 12"" (30 cm)",329
8425,Subway,Footlongs (12 Inch),"Chicken Slice Sub 12"" (30 cm)",329
8426,Subway,Footlongs (12 Inch),"Chicken Peri Peri (New) Sub 12"" (30 cm)",313
8427,Subway,Footlongs (12 Inch),"Tuna Sub 12"" (30 cm)",353
8428,Subway,Beverages,Pepsi  (500 ml),57
8429,Subway,Beverages,Pepsi Pet Bottle,57
8430,Subway,Beverages,Mirinda Pet Bottle,57
8431,Subway,Beverages,Moutain Dew Pet Bottle,57
8432,Subway,Beverages,7 up Pet Bottle,57
8433,Subway,Beverages,Lipton Iced Tea PET Bottle (500 ml),67
8434,Subway,Beverages,Lipton IceTea Pet Bottle,67
8435,Subway,Beverages,Aquavess Water Bottle (500 ml),29
8436,Subway,Beverages,Pepsi Can,57
8437,Subway,Beverages,Tropicana Apple Juice (200 ml),29
8438,Subway,Beverages,Mirinda Can,57
8439,Subway,Beverages,Moutain Dew Can,57
8440,Subway,Beverages,Tropicana Orange Juice (200 ml),29
8441,Subway,Beverages,7 up Can,57
8442,Subway,Beverages,Gatorade Pet Bottle (500 ml),95
8443,Subway,Beverages,Aquavess Water Bottle,29
8444,Subway,Beverages,Quaker Oats+Milk(Mango),95
8445,Subway,Beverages,Mountain Dew Can (330 ml),57
8446,Subway,Beverages,Quaker Oats+Milk(Almond),29
8447,Subway,Beverages,Mirinda Can (330 ml),57
8448,Subway,Beverages,Tropicana Orange,29
8449,Subway,Beverages,7Up Can (330 ml),57
8450,Subway,Beverages,Tropicana Mixed Fruit 100%,29
8451,Subway,Beverages,Pepsi Can (330 ml),57
8452,Subway,Beverages,Tropicana Mango-Fruit Beverage,48
8453,Subway,Subs (6 Inch),"Aloo Patty Sub 6"" (15 cm)",153
8454,Subway,Subs (6 Inch),"Chatpata Chana Patty Sub 6"" (15 cm)",153
8455,Subway,Subs (6 Inch),"Corn & Peas Sub 6"" (15 cm)",153
8456,Subway,Subs (6 Inch),"Veg Seekh Sub 6"" (15 cm)",153
8457,Subway,Subs (6 Inch),"Hara Bhara Kebab Sub 6"" (15 cm)",153
8458,Subway,Subs (6 Inch),"Mexican Patty Sub 6"" (15 cm)",153
8459,Subway,Subs (6 Inch),"Paneer Tikka Sub 6"" (15 cm)",153
8460,Subway,Subs (6 Inch),"Veg Shammi Kebab Sub 6"" (15 cm)",153
8461,Subway,Subs (6 Inch),"Veggie Delite Sub 6"" (15 cm)",134
8462,Subway,Subs (6 Inch),"Veggie Patty Sub 6"" (15 cm)",153
8463,Subway,Subs (6 Inch),"Spicy Mixed Beans (NEW) Sub 6"" (15 cm)",146
8464,Subway,Subs (6 Inch),"Tandoori Tofu Sub 6"" (15 cm)",150
8465,Subway,Subs (6 Inch),"Turkey Breast & Chicken Slice Sub 6"" (15 cm)",186
8466,Subway,Subs (6 Inch),"Turkey Sub 6"" (15 cm)",186
8467,Subway,Subs (6 Inch),"Tuna Sub 6"" (15 cm)",186
8468,Subway,Subs (6 Inch),"Subway Club Sub 6"" (15 cm)",186
8469,Subway,Subs (6 Inch),"Oven Roasted Chicken Sub 6"" (15 cm)",167
8470,Subway,Subs (6 Inch),"Italian B.M.T. Sub 6"" (15 cm)",186
8471,Subway,Subs (6 Inch),"Chicken Tikka Sub 6"" (15 cm)",167
8472,Subway,Subs (6 Inch),"Chicken Teriyaki Sub 6"" (15 cm)",186
8473,Subway,Subs (6 Inch),"Chicken Tandoori Sub 6"" (15 cm)",167
8474,Subway,Subs (6 Inch),"Chicken Kofta Sub 6"" (15 cm)",167
8475,Subway,Subs (6 Inch),"Chicken Slice Sub 6"" (15 cm)",167
8476,Subway,Subs (6 Inch),"Chicken Peri Peri Sub 6"" (15 cm)",159
8477,Subway,Breakfast Subs,"Chicken Slice, Egg & Cheese Sub 12"" (30 cm)",267
8478,Subway,Breakfast Subs,"Cheese & Egg Sub 12"" (30 cm)",267
8479,Subway,Breakfast Subs,"Western Egg & Cheese Sub 12"" (30 cm)",267
8480,Subway,Breakfast Subs,"Chicken Slice, Egg & Cheese Sub 6"" (15 cm)",134
8481,Subway,Breakfast Subs,"Cheese & Egg Sub 6"" (15 cm)",134
8482,Subway,Breakfast Subs,"Western Egg & Cheese Sub 6"" (15 cm)",134
8483,Subway,Salads,Aloo Patty Salad,229
8484,Subway,Salads,Chatpata Chana Patty Salad,229
8485,Subway,Salads,Corn & Peas Salad,229
8486,Subway,Salads,Veg Shammi Kebab Salad,229
8487,Subway,Salads,Hara Bhara Kebab Salad,229
8488,Subway,Salads,Mexican Patty Salad,229
8489,Subway,Salads,Paneer Tikka Salad,229
8490,Subway,Salads,Veg Seekh  Salad,229
8491,Subway,Salads,Veggie Delite Salad,210
8492,Subway,Salads,Veggie Patty Salad,229
8493,Subway,Salads,Spicy Mixed Beans Salad,218
8494,Subway,Salads,Tandoori Tofu Salad,218
8495,Subway,Salads,Turkey Breast & Chicken Slices Salad,262
8496,Subway,Salads,Turkey Salad,262
8497,Subway,Salads,Tuna Salad,262
8498,Subway,Salads,Subway Club Salad,262
8499,Subway,Salads,Oven Roasted Chicken Salad,243
8500,Subway,Salads,Italian B.M.T. Salad,262
8501,Subway,Salads,Chicken Tikka Salad,243
8502,Subway,Salads,Chicken Teriyaki Salad,262
8503,Subway,Salads,Chicken Tandoori Salad,243
8504,Subway,Salads,Chicken Kofta Salad,243
8505,Subway,Salads,Chicken Slices Salad,243
8506,Subway,Salads,Chicken Peri Peri Salad,232
8507,Subway,Subwraps,Veg Shammi Subwrap,67
8508,Subway,Subwraps,Chatpata Chana Subwrap,67
8509,Subway,Subwraps,Chicken Kofta Subwrap,77
8510,Subway,Subwraps,Chicken Strips Subwrap,77
8511,Subway,Cookies & Chips,Oatmeal Raisin Cookie (1 Pc),38
8512,Subway,Cookies & Chips,Oatmeal Raisin Cookie (3 Pcs),105
8513,Subway,Cookies & Chips,Oatmeal Raisin Cookie (12 Pcs),381
8514,Subway,Cookies & Chips,Dark Chunk Chocolate Cookie (1 Pc),38
8515,Subway,Cookies & Chips,Dark Chunk Chocolate Cookie (3 Pcs),105
8516,Subway,Cookies & Chips,Dark Chunk Chocolate Cookie (12 Pc),381
8517,Subway,Cookies & Chips,Double Dark Chunk Chocolate Cookie (1 Pc),38
8518,Subway,Cookies & Chips,Double Dark Chunk Chocolate Cookie (3 Pcs),105
8519,Subway,Cookies & Chips,Double Dark Chunk Chocolate Cookie (12 Pc),381
8520,Subway,Cookies & Chips,Classic Salted Chips,18
8521,Subway,Cookies & Chips,India's Magic Masala Chips,18
8522,Subway,Cookies & Chips,American Style Cream & Onion Flavour Chips,18
8523,Subway,Cookies & Chips,Spanish Tomato Tango Chips,18
8524,Subway,Cookies & Chips,Maxx Lays Sizzling Barbeque Chips,34
8525,Subway,Dessert,Rich Chocolate Truffle Cake,86
8526,Parashuram Restaurant,Recommended,Veg Diwani Handi,225
8527,Parashuram Restaurant,Recommended,Veg Tawa,210
8528,Parashuram Restaurant,Recommended,Mushroom Tawa,224
8529,Parashuram Restaurant,Recommended,Paneer Handi,225
8530,Parashuram Restaurant,Recommended,Paneer Achari,225
8531,Parashuram Restaurant,Recommended,Paneer Chatpata,225
8532,Parashuram Restaurant,Recommended,Butter Tandoori Roti,18
8533,Parashuram Restaurant,Recommended,Butter Naan,35
8534,Parashuram Restaurant,Recommended,Hong Kong Rice,140
8535,Parashuram Restaurant,Recommended,Singapore Rice,140
8536,Parashuram Restaurant,Quick Bites,French Fries,75
8537,Parashuram Restaurant,Quick Bites,Cheese Balls (6 Pcs),180
8538,Parashuram Restaurant,Soups,Tomato Soup,90
8539,Parashuram Restaurant,Soups,Veg Soup,90
8540,Parashuram Restaurant,Soups,Veg Hot & Sour Soup,106
8541,Parashuram Restaurant,Soups,Veg Gulab Jamun corn Soup,106
8542,Parashuram Restaurant,Soups,Manchow Soup,112
8543,Parashuram Restaurant,Soups,Veg Coriander Soup,112
